¥éËRow_Number,UserID_anon,EventID_anon,SessionID_anon,Module,ProblemID,AttemptAtProblem,Result,Skill_0001,Skill_0002,Skill_0003,Skill_0004,Skill_0005,Skill_0006,Skill_0007,Skill_0008
2681,1000029,2008632,3000033,Measuring Systems,PSC_execute_plan_bobq1_q2numeric,4,CORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
2682,1000029,2009947,3000033,Measuring Systems,PSC_execute_plan_bobq2_q3numeric,1,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
2683,1000029,2006519,3000064,Measuring Systems,PSC_execute_plan_bobq2_q3numeric,1,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
2684,1000029,2010927,3000064,Measuring Systems,PSC_execute_plan_bobq2_q3numeric,3,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
2685,1000029,2000153,3000064,Measuring Systems,PSC_execute_plan_bobq2_q3numeric,4,INCORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
2686,1000029,2018771,3000064,Measuring Systems,PSC_execute_plan_bobq2_q3numeric,7,CORRECT,measurements_english_conv_DA,measurements_english_metric_units,problem_solve_carry_out_plan, , , , , 
2687,1000029,2006583,3000064,Measuring Systems,PSC_evaluate_bobq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
2688,1000029,2009528,3000064,Measuring Systems,PSC_evaluate_bobq1_A,2,CORRECT,problem_solve_evaluate, , , , , , , 
2689,1000029,2000405,3000064,Algebraic Laws,measure_alg_exponent_lbdq1_i1,1,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
2690,1000029,2016893,3000064,Algebraic Laws,measure_alg_exponent_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
2691,1000029,2004280,3000064,Algebraic Laws,measure_alg_exponent_lbdq3_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
2692,1000029,2019086,3000064,Algebraic Laws,measure_alg_exponent_lbdq4_i1,1,CORRECT,measurements_area_substitute,measurements_volume_volume, , , , , , 
2693,1000029,2019300,3000064,Algebraic Laws,measure_alg_exponent_lbdq5_i1,1,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
2694,1000029,2017708,3000064,Algebraic Laws,measure_alg_order_lbdq1_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2695,1000029,2009765,3000064,Algebraic Laws,measure_alg_order_lbdq2_i1,1,INCORRECT,measurements_algebra_sphere_order, , , , , , , 
2696,1000029,2001984,3000064,Algebraic Laws,measure_alg_order_lbdq2_i1,2,INCORRECT,measurements_algebra_sphere_order, , , , , , , 
2697,1000029,2013040,3000064,Algebraic Laws,measure_alg_order_lbdq2_i1,3,INCORRECT,measurements_algebra_sphere_order, , , , , , , 
2698,1000029,2019053,3000064,Algebraic Laws,measure_alg_order_lbdq2_i1,4,INCORRECT,measurements_algebra_sphere_order, , , , , , , 
2699,1000029,2008254,3000064,Algebraic Laws,measure_alg_order_lbdq2_i1,5,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2700,1000029,2011698,3000064,Algebraic Laws,measure_alg_sphere_lbdq1_i1,1,INCORRECT,measurements_area_substitute, , , , , , , 
2701,1000029,2007747,3000064,Algebraic Laws,measure_alg_sphere_lbdq1_i1,2,CORRECT,measurements_area_substitute, , , , , , , 
2702,1000029,2016254,3000064,Algebraic Laws,measure_alg_sphere_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2703,1000029,2000705,3000064,Algebraic Laws,measurements_algebra_sphere_expq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2704,1000029,2009320,3000064,Algebraic Laws,measurements_algebra_sphere_expq2_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2705,1000029,2009037,3000064,Algebraic Laws,measure_alg_order_cylinder_vol_lbq1_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2706,1000029,2000881,3000064,Algebraic Laws,measure_alg_order_cylinder_vol_lbq2_q2numeric,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2707,1000029,2007265,3000064,Algebraic Laws,measure_alg_cylinder_ord_lbdq2_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
2708,1000029,2020397,3000064,Algebraic Laws,order_cylinder_digtq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2709,1000029,2010674,3000064,Algebraic Laws,measure_alg_cylinder_ord_lbdq3_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2710,1000029,2017094,3000064,Algebraic Laws,EXP_algebra_measurements_exponentq1_i1,1,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
2711,1000029,2011301,3000064,Algebraic Laws,EXP_algebra_measurements_exponentq2_i1,1,CORRECT,measurements_algebra_sphere_exp, , , , , , , 
2712,1000029,2003434,3000064,Algebraic Laws,EXP_measurements_algebra_sphere_Lq5_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2713,1000029,2007511,3000064,Algebraic Laws,EXP_measurements_algebra_sphere_Lq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2714,1000029,2004249,3000064,Algebraic Laws,EXP_measurements_algebra_sphere_Lq2_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2715,1000029,2004871,3000064,Algebraic Laws,EXP_measurements_algebra_sphere_Lq3_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2716,1000029,2009308,3000064,Algebraic Laws,EXP_measurements_algebra_sphere_Lq4_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2717,1000029,2015166,3000064,Algebraic Laws,EXP_measurements_algebra_cylinderq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2718,1000029,2014147,3000064,Algebraic Laws,EXP_measurements_algebra_cylinderq2_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2719,1000029,2020169,3000064,Algebraic Laws,EXP_measurements_algebra_cylinderq3_i1,1,INCORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2720,1000029,2019647,3000064,Algebraic Laws,EXP_measurements_algebra_cylinderq3_i1,2,INCORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2721,1000029,2018222,3000064,Algebraic Laws,EXP_measurements_algebra_cylinderq3_i1,3,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2722,1000029,2001187,3000064,Algebraic Laws,EXP_measurements_algebra_cylinderq4_i1,1,INCORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2723,1000029,2015374,3000064,Algebraic Laws,EXP_measurements_algebra_cylinderq4_i1,2,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2724,1000029,2019961,3000064,Algebraic Laws,polynomials_lbdq1_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2725,1000029,2004131,3000064,Algebraic Laws,polynomials_lbdq2_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2726,1000029,2020440,3000064,Algebraic Laws,polynomials_lbdq3_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2727,1000029,2015654,3000064,Algebraic Laws,polynomials_lbdq3_i1,2,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2728,1000029,2015672,3000064,Algebraic Laws,polynomials_lbdq4_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2729,1000029,2009455,3000064,Algebraic Laws,polynomials_digtq1_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2730,1000029,2012523,3000064,Algebraic Laws,polynomials_digtq1_i1,2,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2731,1000029,2018726,3000064,Algebraic Laws,polynomials_digtq2_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2732,1000029,2016441,3000064,Algebraic Laws,polynomials_digtq3_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2733,1000029,2008582,3000064,Algebraic Laws,polynomials_digtq4_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2734,1000029,2007207,3000064,Algebraic Laws,polynomials_digtq4_i1,2,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2735,1000029,2018983,3000064,Algebraic Laws,measure_alg_order_cylinder_lbdq1_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2736,1000029,2013419,3000064,Algebraic Laws,measure_alg_order_cylinder_lbdq2_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2737,1000029,2005530,3000064,Algebraic Laws,measure_alg_order_cylinder_lbdq3_i1,1,CORRECT,measurements_algebra_sphere_order, , , , , , , 
2738,1000029,2006270,3000064,Algebraic Laws,order_cylinder_area_digtq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2739,1000029,2003125,3000064,Algebraic Laws,measure_alg_substitute_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
2740,1000029,2002679,3000064,Algebraic Laws,measure_alg_substitute_lbdq2_i1,1,INCORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2741,1000029,2015980,3000064,Algebraic Laws,measure_alg_substitute_lbdq2_i1,2,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2742,1000029,2014479,3000064,Algebraic Laws,measure_alg_substitute_lbdq2_i1,3,INCORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2743,1000029,2005069,3000064,Algebraic Laws,measure_alg_substitute_lbdq2_i1,7,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order, , , , , , 
2744,1000029,2004657,3000064,Algebraic Laws,measure_alg_new_substitute_lbdq2_i1,1,CORRECT,measurements_algebra_distributive_apply, , , , , , , 
2745,1000029,2004092,3000064,Algebraic Laws,measure_alg_new_substitute_lbdq3_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2746,1000029,2007640,3000064,Algebraic Laws,EXP_area_of_cylinderq1_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2747,1000029,2011295,3000064,Algebraic Laws,EXP_area_of_cylinderq2_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2748,1000029,2008013,3000064,Algebraic Laws,EXP_area_of_cylinderq3_i1,1,CORRECT,measurements_algebra_sphere_exp,measurements_algebra_sphere_order,measurements_area_substitute, , , , , 
2749,1000029,2012955,3000064,Algebraic Laws,EXP_add_subtract_polynomialsq1_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2750,1000029,2005650,3000064,Algebraic Laws,EXP_add_subtract_polynomialsq2_i1,1,INCORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2751,1000029,2006071,3000064,Algebraic Laws,EXP_add_subtract_polynomialsq2_i1,2,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2752,1000029,2001662,3000064,Algebraic Laws,EXP_add_subtract_polynomialsq3_i1,1,CORRECT,measurements_algebra_polynomials_terms, , , , , , , 
2753,1000029,2016287,3000064,Algebraic Laws,EXP_measurements_algebra_distribuq1_i1,1,CORRECT,measurements_algebra_distributive_apply, , , , , , , 
2754,1000029,2002386,3000064,Algebraic Laws,EXP_measurements_algebra_distribuq2_i1,1,INCORRECT,measurements_algebra_distributive_apply, , , , , , , 
2755,1000029,2016341,3000064,Algebraic Laws,EXP_measurements_algebra_distribuq2_i1,2,CORRECT,measurements_algebra_distributive_apply, , , , , , , 
2756,1000029,2011374,3000064,Quantifying Data,PSC_state_problem_karenq1_A,1,CORRECT,problem_solve_problem, , , , , , , 
2757,1000029,2003933,3000064,Quantifying Data,PSC_state_problem_karenq1_A,2,CORRECT,problem_solve_problem, , , , , , , 
2758,1000029,2004825,3000064,Quantifying Data,PSC_strategies_karenq1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
2759,1000029,2010367,3000064,Quantifying Data,PSC_strategies_karenq1_A,2,CORRECT,problem_solve_strategies, , , , , , , 
2760,1000029,2012077,3000064,Quantifying Data,PSC_plan_karenq1_A,1,CORRECT,problem_solve_make_plan, , , , , , , 
2761,1000029,2000090,3000064,Quantifying Data,PSC_execute_plan_karenq1_A,1,CORRECT,problem_solve_carry_out_plan, , , , , , , 
2762,1000029,2013389,3000064,Quantifying Data,PSC_evaluate_karenq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
2763,1000029,2003295,3000064,Quantifying Data,PSC_evaluate_karenq1_A,2,CORRECT,problem_solve_evaluate, , , , , , , 
2764,1000029,2002622,3000087,Beginning Algebra,alg_area_lbd2q2_i1,1,INCORRECT,measurements_area_substitute, , , , , , , 
2765,1000029,2008195,3000087,Beginning Algebra,alg_area_lbd2q2_i1,2,CORRECT,measurements_area_substitute, , , , , , , 
2766,1000029,2010378,3000087,Beginning Algebra,alg_ohm_resist_lbdq2_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
2767,1000029,2004257,3000087,Beginning Algebra,alg_resist_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
2768,1000030,2004129,3000009,Arithmetic Part I,arithmetic_terms_digtq1_i1,1,CORRECT,terminology_digits_digits, , , , , , , 
2769,1000030,2018897,3000009,Arithmetic Part I,arithmetic_terms_digtq3_i1,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
2770,1000030,2015999,3000009,Arithmetic Part I,arithmetic_terms_digtq4_i1,1,CORRECT,terminology_express_identify_place_value, , , , , , , 
2771,1000030,2016091,3000009,Arithmetic Part I,arithmetic_terms_digtq5_i1,1,CORRECT,terminology_express_write, , , , , , , 
2772,1000030,2002895,3000009,Arithmetic Part I,arithmetic_terms_digtq2_i1,1,INCORRECT,terminology_digits_integers, , , , , , , 
2773,1000030,2018711,3000009,Arithmetic Part I,arithmetic_terms_digtq2_i1,2,INCORRECT,terminology_digits_integers, , , , , , , 
2774,1000030,2004290,3000009,Arithmetic Part I,arithmetic_terms_digtq2_i1,3,CORRECT,terminology_digits_integers, , , , , , , 
2775,1000030,2011375,3000009,Arithmetic Part I,PSC_state_problem_incomeq1_A,1,CORRECT,problem_solve_problem, , , , , , , 
2776,1000030,2005658,3000009,Arithmetic Part I,PSC_strategies_incomeq1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
2777,1000030,2019915,3000009,Arithmetic Part I,PSC_evaluate_incomeq1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
2778,1000030,2011175,3000009,Arithmetic Part II,PSC_state_problem_rusty2q1_i1,1,CORRECT,problem_solve_problem, , , , , , , 
2779,1000030,2014672,3000009,Arithmetic Part II,PSC_strategies_rusty2q1_A,1,CORRECT,problem_solve_strategies, , , , , , , 
2780,1000030,2007003,3000009,Arithmetic Part II,PSC_evaluate_rusty2q1_A,1,CORRECT,problem_solve_evaluate, , , , , , , 
2781,1000030,2006998,3000009,Measuring Systems,measurement_length_lbdq1_i1,1,CORRECT,measurements_tools_distance, , , , , , , 
2782,1000030,2006190,3000009,Measuring Systems,measurement_length_lbdq2_i1,1,CORRECT,measurements_identify_un_distance, , , , , , , 
2783,1000030,2009422,3000009,Measuring Systems,measurement_weight_lbdq1_i1,1,CORRECT,measurements_tools_weight, , , , , , , 
2784,1000030,2004910,3000009,Measuring Systems,measurement_weight_lbdq2_i1,1,CORRECT,measurements_identify_un_weight, , , , , , , 
2785,1000030,2007338,3000009,Measuring Systems,measurement_temp_lbdq1_i1,1,CORRECT,measurements_tools_temperature, , , , , , , 
2786,1000030,2018673,3000009,Measuring Systems,dynadrop_assessment_tools_unitsq1_yard_stick,1,CORRECT,measurements_identify_un_distance,measurements_identify_un_temperature,measurements_identify_un_time,measurements_identify_un_weight,measurements_tools_distance,measurements_tools_temperature,measurements_tools_time,measurements_tools_weight
2787,1000030,2019801,3000009,Measuring Systems,dynadrop_assessment_tools_unitsq1_feet,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
2788,1000030,2007737,3000009,Measuring Systems,dynadrop_assessment_tools_unitsq1_scale,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
2789,1000030,2016828,3000009,Measuring Systems,dynadrop_assessment_tools_unitsq1_pounds,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
2790,1000030,2004342,3000009,Measuring Systems,dynadrop_assessment_tools_unitsq1_thermo,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
2791,1000030,2012601,3000009,Measuring Systems,dynadrop_assessment_tools_unitsq1_Faren,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
2792,1000030,2015832,3000009,Measuring Systems,dynadrop_assessment_tools_unitsq1_clock,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
2793,1000030,2007063,3000009,Measuring Systems,dynadrop_assessment_tools_unitsq1_hrs,1,CORRECT,measurements_tools_time,measurements_types_weight, , , , , , 
2794,1000030,2015119,3000009,Measuring Systems,measurement_area_lbd2q1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
2795,1000030,2013300,3000009,Measuring Systems,measurement_perimeter_lbdq1_i1,1,CORRECT,measurements_area_substitute, , , , , , , 
2796,1000030,2016389,3000009,Measuring Systems,measurement_perimeter_lbdq2_i1,1,INCORRECT,measurements_area_perimeter, , , , , , , 
2797,1000030,2010938,3000009,Measuring Systems,measurement_perimeter_lbdq2_i1,2,CORRECT,measurements_area_perimeter, , , , , , , 
2798,1000030,2003416,3000009,Measuring Systems,measurement_area_digtq1_i1,1,CORRECT,measurements_area_area,measurements_area_substitute, , , , , , 
2799,1000030,2015338,3000009,Measuring Systems,measurement_area_digtq3_i1,1,CORRECT,measurements_area_perimeter,measurements_area_substitute, , , , , , 
